station_code,Fenwei,Province,CityEN,designation,YRD,PRD,keyregion,GADM_ID_2,CityID,CityGADM,NAME_2,Lon,Lat,keyregion2018,station,City,ProvinceZH
2162A,0,Shanxi,Jincheng,26+2,FALSE,FALSE,none,265,222,265,Jincheng,112.8564,35.4883,2+26,市环保局,晋城,山西
2163A,0,Shanxi,Jincheng,26+2,FALSE,FALSE,none,265,222,265,Jincheng,112.8664,35.4894,2+26,技术学院,晋城,山西
2164A,0,Shanxi,Jincheng,26+2,FALSE,FALSE,none,265,222,265,Jincheng,112.8252,35.4813,2+26,泽州一中,晋城,山西
2165A,0,Shanxi,Jincheng,26+2,FALSE,FALSE,none,265,222,265,Jincheng,112.8453,35.546,2+26,白马寺,晋城,山西
2166A,0,Shanxi,Shuozhou,neighbor2,FALSE,FALSE,none,269,215,269,Shuozhou,112.44,39.3514,NA,平朔,朔州,山西
2167A,0,Shanxi,Shuozhou,neighbor2,FALSE,FALSE,none,269,215,269,Shuozhou,112.4549,39.3606,NA,朔唯,朔州,山西
2168A,0,Shanxi,Shuozhou,neighbor2,FALSE,FALSE,none,269,215,269,Shuozhou,112.4254,39.3179,NA,区政府,朔州,山西
2169A,0,Shanxi,Shuozhou,neighbor2,FALSE,FALSE,none,269,215,269,Shuozhou,112.4078,39.3265,NA,市环保局,朔州,山西
2170A,0,Shanxi,Shuozhou,neighbor2,FALSE,FALSE,none,269,215,269,Shuozhou,112.4279,39.3673,NA,市二中,朔州,山西
2171A,1,Shanxi,Jinzhong,neighbor1,FALSE,FALSE,Fenwei,266,221,266,Jinzhong,112.7549,37.7019,Fenwei,锦纶小区,晋中,山西
2172A,1,NA,NA,NA,NA,NA,Fenwei,NA,NA,NA,NA,NA,NA,Fenwei,榆次液压件厂,晋中,NA
2173A,1,Shanxi,Jinzhong,neighbor1,FALSE,FALSE,Fenwei,266,221,266,Jinzhong,112.7306,37.7111,Fenwei,南都小区,晋中,山西
2174A,1,Shanxi,Jinzhong,neighbor1,FALSE,FALSE,Fenwei,266,221,266,Jinzhong,112.7105,37.7087,Fenwei,榆次区政府,晋中,山西
2175A,1,Shanxi,Yuncheng,neighbor1,FALSE,FALSE,Fenwei,273,273,273,Yuncheng,110.9956,35.0147,Fenwei,运城中学,运城,山西
2176A,1,Shanxi,Yuncheng,neighbor1,FALSE,FALSE,Fenwei,273,273,273,Yuncheng,111.0233,35.0611,Fenwei,禹都开发区,运城,山西
2177A,1,NA,NA,NA,NA,NA,Fenwei,NA,NA,NA,NA,NA,NA,Fenwei,运城学院,运城,NA
2178A,1,Shanxi,Yuncheng,neighbor1,FALSE,FALSE,Fenwei,273,273,273,Yuncheng,110.9678,35.0308,Fenwei,地区技校,运城,山西
2179A,1,Shanxi,Yuncheng,neighbor1,FALSE,FALSE,Fenwei,273,273,273,Yuncheng,111.0414,35.1147,Fenwei,空港新区,运城,山西
2180A,0,Shanxi,Xinzhou,neighbor1,FALSE,FALSE,none,271,30,271,Xinzhou,112.7356,38.4186,NA,机引,忻州,山西
2181A,0,Shanxi,Xinzhou,neighbor1,FALSE,FALSE,none,271,30,271,Xinzhou,112.7383,38.4519,NA,开发区,忻州,山西
2182A,0,Shanxi,Xinzhou,neighbor1,FALSE,FALSE,none,271,30,271,Xinzhou,112.7003,38.4928,NA,会展中心,忻州,山西
2183A,1,Shanxi,Luliang,neighbor1,FALSE,FALSE,Fenwei,268,98,268,Luliang,111.1406,37.5211,Fenwei,环保局,吕梁,山西
2184A,1,NA,NA,NA,NA,NA,Fenwei,NA,NA,NA,NA,NA,NA,Fenwei,豆制品厂,吕梁,NA
2185A,1,Shanxi,Luliang,neighbor1,FALSE,FALSE,Fenwei,268,98,268,Luliang,111.1297,37.5136,Fenwei,自来水公司,吕梁,山西
2186A,0,Nei Mongol,Wuhai,none,FALSE,FALSE,none,218,131,218,Wuhai,106.8219,39.6719,NA,聚英学校,乌海,内蒙古
2187A,0,Nei Mongol,Wuhai,none,FALSE,FALSE,none,218,131,218,Wuhai,106.8089,39.6969,NA,市林业局,乌海,内蒙古
2188A,0,Nei Mongol,Wuhai,none,FALSE,FALSE,none,218,131,218,Wuhai,106.7931,39.6572,NA,中海勃湾学校,乌海,内蒙古
2189A,0,Nei Mongol,Tongliao,none,FALSE,FALSE,none,216,310,216,Tongliao,122.2603,43.6267,NA,通辽宾馆,通辽,内蒙古
2190A,0,Nei Mongol,Tongliao,none,FALSE,FALSE,none,216,310,216,Tongliao,122.3039,43.6156,NA,胶建铝业,通辽,内蒙古
2191A,0,Nei Mongol,Tongliao,none,FALSE,FALSE,none,216,310,216,Tongliao,122.2532,43.6801,NA,艺术职业学校,通辽,内蒙古
2192A,0,Nei Mongol,Hulunbeier,NA,NA,NA,NA,214,37,214,Hulunbuir,119.7594,49.2261,NA,区环保局,呼伦贝尔,内蒙古
2193A,0,Nei Mongol,Hulunbeier,NA,NA,NA,NA,214,37,214,Hulunbuir,119.7283,49.2014,NA,市艺校,呼伦贝尔,内蒙古
2194A,0,Nei Mongol,Bayan Nur,NA,NA,NA,NA,211,75,211,Baynnur,107.5936,40.916,NA,秋林养殖基地,巴彦淖尔,内蒙古
2195A,0,Nei Mongol,Bayan Nur,NA,NA,NA,NA,211,75,211,Baynnur,107.4211,40.7608,NA,附中,巴彦淖尔,内蒙古
2196A,0,Nei Mongol,Bayan Nur,NA,NA,NA,NA,211,75,211,Baynnur,107.3715,40.7378,NA,市环保大楼,巴彦淖尔,内蒙古
2197A,0,Nei Mongol,Wulanchabu,NA,NA,NA,NA,217,130,217,Ulaan Chab,113.1306,40.9923,NA,集宁新区,乌兰察布,内蒙古
2198A,0,Nei Mongol,Wulanchabu,NA,NA,NA,NA,217,130,217,Ulaan Chab,113.0974,41.038,NA,集宁旧区西,乌兰察布,内蒙古
2199A,0,Nei Mongol,Xinganmeng,NA,NA,NA,NA,220,76,220,Xing'an,122.062,46.0872,NA,盟监测站,兴安盟,内蒙古
2200A,0,Nei Mongol,Xinganmeng,NA,NA,NA,NA,220,76,220,Xing'an,122.0506,46.0703,NA,胜华新制药厂,兴安盟,内蒙古
2201A,0,Nei Mongol,Xinganmeng,NA,NA,NA,NA,220,76,220,Xing'an,121.9462,46.0756,NA,科右前旗环保局,兴安盟,内蒙古
2202A,0,Nei Mongol,Xilin Gol,none,FALSE,FALSE,none,219,299,219,Xilin Gol,116.1042,43.9317,NA,市环保监测站,锡林郭勒盟,内蒙古
2203A,0,Nei Mongol,Xilin Gol,none,FALSE,FALSE,none,219,299,219,Xilin Gol,116.0781,43.9311,NA,市政府,锡林郭勒盟,内蒙古
2204A,0,Nei Mongol,Alxa,none,FALSE,FALSE,none,209,279,209,Alxa,105.6775,38.8343,NA,体育场,阿拉善盟,内蒙古
2205A,0,Nei Mongol,Alxa,none,FALSE,FALSE,none,209,279,209,Alxa,105.6975,38.843,NA,盟环保楼,阿拉善盟,内蒙古
2206A,0,Nei Mongol,Alxa,none,FALSE,FALSE,none,209,279,209,Alxa,105.724,38.8516,NA,环保局新楼,阿拉善盟,内蒙古
2207A,0,Liaoning,Fuxin,none,FALSE,FALSE,none,202,284,202,Fuxin,121.6178,41.9967,NA,工业园区,阜新,辽宁
2208A,0,Liaoning,Fuxin,none,FALSE,FALSE,none,202,284,202,Fuxin,121.6561,42.0186,NA,长青街,阜新,辽宁
2209A,0,Liaoning,Fuxin,none,FALSE,FALSE,none,202,284,202,Fuxin,121.6972,42.0503,NA,农业园区,阜新,辽宁
2210A,0,Liaoning,Fuxin,none,FALSE,FALSE,none,202,284,202,Fuxin,121.6722,42.0228,NA,东苑,阜新,辽宁
2211A,0,Liaoning,Fuxin,none,FALSE,FALSE,none,202,284,202,Fuxin,121.6592,42.0486,NA,玉龙新城,阜新,辽宁
2212A,0,Liaoning,Liaoyang,none,FALSE,FALSE,none,205,347,205,Liaoyang,123.2,41.1953,NA,宏伟区,辽阳,辽宁
2213A,0,Liaoning,Liaoyang,none,FALSE,FALSE,none,205,347,205,Liaoyang,123.15,41.2553,NA,新华园,辽阳,辽宁
2214A,0,Liaoning,Liaoyang,none,FALSE,FALSE,none,205,347,205,Liaoyang,123.1761,41.2736,NA,滨河路,辽阳,辽宁
2215A,0,Liaoning,Liaoyang,none,FALSE,FALSE,none,205,347,205,Liaoyang,123.1417,41.2894,NA,铁西工业园,辽阳,辽宁
2216A,0,Liaoning,Tieling,none,FALSE,FALSE,none,208,295,208,Tieling,123.8139,42.3022,NA,汇工街西,铁岭,辽宁
2217A,0,Liaoning,Tieling,none,FALSE,FALSE,none,208,295,208,Tieling,123.8831,42.2953,NA,水上乐园,铁岭,辽宁
2218A,0,Liaoning,Tieling,none,FALSE,FALSE,none,208,295,208,Tieling,123.8489,42.2864,NA,银州路东段,铁岭,辽宁
2219A,0,Liaoning,Tieling,none,FALSE,FALSE,none,208,295,208,Tieling,123.7153,42.2217,NA,金沙江路北,铁岭,辽宁
2220A,0,Liaoning,Chaoyang,neighbor2,FALSE,FALSE,none,198,217,198,Chaoyang,120.4439,41.5931,NA,西梁,朝阳,辽宁
2221A,0,Liaoning,Chaoyang,neighbor2,FALSE,FALSE,none,198,217,198,Chaoyang,120.4486,41.5672,NA,河畔小区,朝阳,辽宁
2222A,0,Liaoning,Chaoyang,neighbor2,FALSE,FALSE,none,198,217,198,Chaoyang,120.4247,41.5647,NA,八里堡,朝阳,辽宁
2223A,0,Liaoning,Chaoyang,neighbor2,FALSE,FALSE,none,198,217,198,Chaoyang,120.3939,41.615,NA,农业园区,朝阳,辽宁
2224A,0,Jilin,Siping,none,FALSE,FALSE,none,192,44,192,Siping,124.3419,43.1747,NA,监测站,四平,吉林
2225A,0,Jilin,Siping,none,FALSE,FALSE,none,192,44,192,Siping,124.3711,43.1594,NA,一商场,四平,吉林
2226A,0,Jilin,Siping,none,FALSE,FALSE,none,192,44,192,Siping,124.3897,43.1847,NA,境园,四平,吉林
2227A,0,Jilin,Liaoyuan,none,FALSE,FALSE,none,191,346,191,Liaoyuan,125.1358,42.8947,NA,环保局,辽源,吉林
2228A,0,Jilin,Liaoyuan,none,FALSE,FALSE,none,191,346,191,Liaoyuan,125.1567,42.8953,NA,污水处理厂,辽源,吉林
2229A,0,Jilin,Tonghua,none,FALSE,FALSE,none,194,309,194,Tonghua,125.9361,41.7156,NA,光明,通化,吉林
2230A,0,Jilin,Tonghua,none,FALSE,FALSE,none,194,309,194,Tonghua,125.9486,41.7381,NA,铁路,通化,吉林
2231A,0,Jilin,Baishan,none,FALSE,FALSE,none,188,254,188,Baishan,126.4047,41.9206,NA,喜丰,白山,吉林
2232A,0,Jilin,Baishan,none,FALSE,FALSE,none,188,254,188,Baishan,126.4078,41.9419,NA,环保局,白山,吉林
2233A,0,Jilin,Songyuan,none,FALSE,FALSE,none,193,194,193,Songyuan,124.8292,45.0878,NA,江南,松原,吉林
2234A,0,Jilin,Songyuan,none,FALSE,FALSE,none,193,194,193,Songyuan,124.8528,45.1642,NA,江北,松原,吉林
2235A,0,Jilin,Baicheng,none,FALSE,FALSE,none,187,255,187,Baicheng,122.8444,45.6289,NA,洮北区环保局,白城,吉林
2236A,0,Jilin,Baicheng,none,FALSE,FALSE,none,187,255,187,Baicheng,122.8211,45.6175,NA,市环保局,白城,吉林
2237A,0,Jilin,Yanbian,NA,NA,NA,NA,195,57,195,Yanbian Korean,129.4892,42.8939,NA,妇幼医院,延边州,吉林
2238A,0,Jilin,Yanbian,NA,NA,NA,NA,195,57,195,Yanbian Korean,129.5042,42.9061,NA,延边医院,延边州,吉林
2239A,0,Jilin,Yanbian,NA,NA,NA,NA,195,57,195,Yanbian Korean,129.3675,42.8775,NA,朝阳川镇医院,延边州,吉林
2240A,0,Heilongjiang,Jixi,none,FALSE,FALSE,none,107,272,107,Jixi,130.962,45.2924,NA,环保局　,鸡西,黑龙江
2241A,0,Heilongjiang,Jixi,none,FALSE,FALSE,none,107,272,107,Jixi,130.9817,45.305,NA,自来水公司　,鸡西,黑龙江
2242A,0,Heilongjiang,Jixi,none,FALSE,FALSE,none,107,272,107,Jixi,131.0103,45.2948,NA,白酒厂　,鸡西,黑龙江
2243A,0,Heilongjiang,Jixi,none,FALSE,FALSE,none,107,272,107,Jixi,130.9298,45.2978,NA,气象局　,鸡西,黑龙江
2244A,0,Heilongjiang,Hegang,none,FALSE,FALSE,none,104,351,104,Hegang,130.2659,47.3349,NA,哈啤分公司,鹤岗,黑龙江
2245A,0,Heilongjiang,Hegang,none,FALSE,FALSE,none,104,351,104,Hegang,130.261,47.2753,NA,斯达机电,鹤岗,黑龙江
2246A,0,Heilongjiang,Hegang,none,FALSE,FALSE,none,104,351,104,Hegang,130.3172,47.3489,NA,东山纸板厂,鹤岗,黑龙江
2247A,0,Heilongjiang,Hegang,none,FALSE,FALSE,none,104,351,104,Hegang,130.1097,47.3382,NA,五号水库,鹤岗,黑龙江
2248A,0,Heilongjiang,Shuangyashan,none,FALSE,FALSE,none,111,105,111,Shuangyashan,131.1638,46.6572,NA,双合村,双鸭山,黑龙江
2249A,0,Heilongjiang,Shuangyashan,none,FALSE,FALSE,none,111,105,111,Shuangyashan,131.1651,46.619,NA,南小市,双鸭山,黑龙江
2250A,0,Heilongjiang,Shuangyashan,none,FALSE,FALSE,none,111,105,111,Shuangyashan,131.1516,46.6462,NA,环保局,双鸭山,黑龙江
2251A,0,Heilongjiang,Shuangyashan,none,FALSE,FALSE,none,111,105,111,Shuangyashan,131.1572,46.5888,NA,苗圃,双鸭山,黑龙江
2252A,0,Heilongjiang,Yichun,none,FALSE,FALSE,none,113,112,113,Yichun,128.8736,47.7222,NA,中心医院,伊春,黑龙江
2253A,0,Heilongjiang,Yichun,none,FALSE,FALSE,none,113,112,113,Yichun,128.9094,47.7317,NA,林管局,伊春,黑龙江
2254A,0,Heilongjiang,Yichun,none,FALSE,FALSE,none,113,112,113,Yichun,129.4942,48.4658,NA,汤旺河国家公园,伊春,黑龙江
2255A,0,Heilongjiang,Jiamusi,none,FALSE,FALSE,none,106,115,106,Jiamusi,130.2719,46.8025,NA,佳纺,佳木斯,黑龙江
2256A,0,Heilongjiang,Jiamusi,none,FALSE,FALSE,none,106,115,106,Jiamusi,130.3961,46.8267,NA,发电厂,佳木斯,黑龙江
2257A,0,Heilongjiang,Jiamusi,none,FALSE,FALSE,none,106,115,106,Jiamusi,130.3258,46.7975,NA,环保局,佳木斯,黑龙江
2258A,0,Heilongjiang,Jiamusi,none,FALSE,FALSE,none,106,115,106,Jiamusi,130.3648,46.8032,NA,十一中,佳木斯,黑龙江
2259A,0,Heilongjiang,Jiamusi,none,FALSE,FALSE,none,106,115,106,Jiamusi,130.3794,46.7588,NA,四丰,佳木斯,黑龙江
2260A,0,Heilongjiang,Qitaihe,none,FALSE,FALSE,none,110,24,110,Qitaihe,131.0032,45.7677,NA,环保局,七台河,黑龙江
2261A,0,Heilongjiang,Qitaihe,none,FALSE,FALSE,none,110,24,110,Qitaihe,130.8625,45.8194,NA,新建　,七台河,黑龙江
2262A,0,Heilongjiang,Qitaihe,none,FALSE,FALSE,none,110,24,110,Qitaihe,130.9467,45.8309,NA,葫头沟,七台河,黑龙江
2263A,0,Heilongjiang,Heihe,none,FALSE,FALSE,none,105,311,105,Heihe,127.4961,50.2486,NA,交通局　,黑河,黑龙江
2264A,0,Heilongjiang,Heihe,none,FALSE,FALSE,none,105,311,105,Heihe,127.5044,50.2391,NA,党校,黑河,黑龙江
2265A,0,Heilongjiang,Heihe,none,FALSE,FALSE,none,105,311,105,Heihe,127.4143,50.2538,NA,地震局　,黑河,黑龙江
2266A,0,Heilongjiang,Suihua,none,FALSE,FALSE,none,112,245,112,Suihua,126.9934,46.6384,NA,人和东街,绥化,黑龙江
2267A,0,Heilongjiang,Suihua,none,FALSE,FALSE,none,112,245,112,Suihua,126.9636,46.6527,NA,党政办公中心,绥化,黑龙江
2268A,0,Nei Mongol,Daxinganling,NA,NA,NA,NA,214,46,214,Hulunbuir,124.1186,50.4269,NA,环保局,大兴安岭地区,内蒙古
2269A,0,Nei Mongol,Daxinganling,NA,NA,NA,NA,214,46,214,Hulunbuir,124.1303,50.4217,NA,公安局,大兴安岭地区,内蒙古
2270A,0,Anhui,Bengbu,neighbor2,FALSE,FALSE,none,2,360,2,Bengbu,117.3961,32.939,NA,工人疗养院,蚌埠,安徽
2271A,0,Anhui,Bengbu,neighbor2,FALSE,FALSE,none,2,360,2,Bengbu,117.3575,32.9444,NA,百货大楼,蚌埠,安徽
2272A,0,Anhui,Bengbu,neighbor2,FALSE,FALSE,none,2,360,2,Bengbu,117.3086,32.935,NA,二水厂,蚌埠,安徽
2273A,0,Anhui,Bengbu,neighbor2,FALSE,FALSE,none,2,360,2,Bengbu,117.4186,32.8913,NA,蚌埠学院,蚌埠,安徽
2274A,0,Anhui,Bengbu,neighbor2,FALSE,FALSE,none,2,360,2,Bengbu,117.3536,32.9673,NA,淮上区政府,蚌埠,安徽
2275A,0,Anhui,Bengbu,neighbor2,FALSE,FALSE,none,2,360,2,Bengbu,117.3065,32.8985,NA,高新区,蚌埠,安徽
2276A,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,大通区政府,淮南,NA
2277A,0,Anhui,Huainan,neighbor2,FALSE,FALSE,none,10,188,10,Huainan,116.8028,32.7639,NA,潘集区政府,淮南,安徽
2278A,0,Anhui,Huainan,neighbor2,FALSE,FALSE,none,10,188,10,Huainan,117.0083,32.645,NA,师范学院,淮南,安徽
2279A,0,Anhui,Huainan,neighbor2,FALSE,FALSE,none,10,188,10,Huainan,116.8556,32.6028,NA,谢家集区政府,淮南,安徽
2280A,0,Anhui,Huainan,neighbor2,FALSE,FALSE,none,10,188,10,Huainan,116.8306,32.6319,NA,八公山区政府,淮南,安徽
2281A,0,Anhui,Huainan,neighbor2,FALSE,FALSE,none,10,188,10,Huainan,116.7039,32.625,NA,焦岗湖风景区管理处,淮南,安徽
2282A,0,Anhui,Huaibei,neighbor2,FALSE,FALSE,none,9,189,9,Huaibei,116.8008,33.975,NA,监测站,淮北,安徽
2283A,0,Anhui,Huaibei,neighbor2,FALSE,FALSE,none,9,189,9,Huaibei,116.8067,33.8997,NA,烈山区政府,淮北,安徽
2284A,0,Anhui,Huaibei,neighbor2,FALSE,FALSE,none,9,189,9,Huaibei,116.7844,33.9461,NA,职业技术学院,淮北,安徽
2285A,0,Anhui,Tongling,neighbor2,TRUE,FALSE,YRD,15,298,15,Tongling,117.8178,30.9414,YRD,市第四中学,铜陵,安徽
2286A,0,Anhui,Tongling,neighbor2,TRUE,FALSE,YRD,15,298,15,Tongling,117.8078,30.9222,YRD,市公路局,铜陵,安徽
2287A,0,Anhui,Tongling,neighbor2,TRUE,FALSE,YRD,15,298,15,Tongling,117.7806,30.9414,YRD,市新民污水厂,铜陵,安徽
2288A,0,Anhui,Tongling,neighbor2,TRUE,FALSE,YRD,15,298,15,Tongling,117.7442,30.8811,YRD,市第九中学,铜陵,安徽
2289A,0,Anhui,Tongling,neighbor2,TRUE,FALSE,YRD,15,298,15,Tongling,117.8561,30.9219,YRD,车站新区,铜陵,安徽
2290A,0,Anhui,Tongling,neighbor2,TRUE,FALSE,YRD,15,298,15,Tongling,117.8472,30.9697,YRD,市职教基地,铜陵,安徽
2291A,0,Anhui,Anqing,none,TRUE,FALSE,YRD,1,63,1,Anqing,117.0549,30.5103,YRD,环科院,安庆,安徽
2292A,0,Anhui,Anqing,none,TRUE,FALSE,YRD,1,63,1,Anqing,117.0331111,30.51197222,YRD,马山宾馆,安庆,安徽
2293A,0,Anhui,Anqing,none,TRUE,FALSE,YRD,1,63,1,Anqing,117.0486,30.5489,YRD,联富花园,安庆,安徽
2294A,0,Anhui,Anqing,none,TRUE,FALSE,YRD,1,63,1,Anqing,116.9894,30.6145,YRD,安庆大学,安庆,安徽
2295A,0,Anhui,Huangshan,none,FALSE,FALSE,none,11,315,11,Huangshan,118.3057,29.7128,NA,延安路89号,黄山,安徽
2296A,0,Anhui,Huangshan,none,FALSE,FALSE,none,11,315,11,Huangshan,118.3236,29.7207,NA,黄山东路89号,黄山,安徽
2297A,0,Anhui,Huangshan,none,FALSE,FALSE,none,11,315,11,Huangshan,118.1371,30.2756,NA,黄山区政府5号楼,黄山,安徽
2298A,0,Anhui,Chuzhou,neighbor2,TRUE,FALSE,YRD,6,175,6,Chuzhou,118.3094,32.3153,YRD,老年大学,滁州,安徽
2299A,0,Anhui,Chuzhou,neighbor2,TRUE,FALSE,YRD,6,175,6,Chuzhou,118.3244,32.2786,YRD,人大宾馆,滁州,安徽
2300A,0,Anhui,Chuzhou,neighbor2,TRUE,FALSE,YRD,6,175,6,Chuzhou,118.3158,32.3061,YRD,监测站,滁州,安徽
2301A,0,Anhui,Fuyang,neighbor2,FALSE,FALSE,none,7,285,7,Fuyang,115.8275,32.8928,NA,市监测站,阜阳,安徽
2302A,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,市委党校,阜阳,NA
2303A,0,Anhui,Fuyang,neighbor2,FALSE,FALSE,none,7,285,7,Fuyang,115.8556,32.8603,NA,开发区,阜阳,安徽
2304A,0,Anhui,Suzhou,neighbor1,FALSE,FALSE,none,14,59,14,Suzhou,116.9765,33.6481,NA,监测楼,宿州,安徽
2305A,0,Anhui,Suzhou,neighbor1,FALSE,FALSE,none,14,59,14,Suzhou,116.9677,33.6284,NA,一中,宿州,安徽
2306A,0,Anhui,Suzhou,neighbor1,FALSE,FALSE,none,14,59,14,Suzhou,116.989,33.63063889,NA,火车站,宿州,安徽
2307A,0,Anhui,Lu'an,neighbor2,FALSE,FALSE,none,12,80,12,Lu'an,116.508,31.7371,NA,监测大楼,六安,安徽
2308A,0,Anhui,Lu'an,neighbor2,FALSE,FALSE,none,12,80,12,Lu'an,116.478,31.7618,NA,皖西学院,六安,安徽
2309A,0,Anhui,Lu'an,neighbor2,FALSE,FALSE,none,12,80,12,Lu'an,116.5068,31.7797,NA,朝阳厂,六安,安徽
2310A,0,Anhui,Lu'an,neighbor2,FALSE,FALSE,none,12,80,12,Lu'an,116.5661,31.7712,NA,开发区,六安,安徽
2311A,0,Anhui,Bozhou,neighbor2,FALSE,FALSE,none,3,231,3,Bozhou,115.8067,33.8399,NA,污水处理厂,亳州,安徽
2312A,0,Anhui,Bozhou,neighbor2,FALSE,FALSE,none,3,231,3,Bozhou,115.7831,33.8561,NA,三国揽胜宫,亳州,安徽
2313A,0,Anhui,Chizhou,none,TRUE,FALSE,YRD,5,168,5,Chizhou,117.4808,30.6414,YRD,环保大楼,池州,安徽
2314A,0,Anhui,Chizhou,none,TRUE,FALSE,YRD,5,168,5,Chizhou,117.4697,30.6617,YRD,池州学院,池州,安徽
2315A,0,Anhui,Chizhou,none,TRUE,FALSE,YRD,5,168,5,Chizhou,117.4974,30.6539,YRD,平天湖,池州,安徽
2316A,0,Anhui,Xuancheng,none,TRUE,FALSE,YRD,17,61,17,Xuancheng,118.7581,30.9447,YRD,鳌峰子站,宣城,安徽
2317A,0,Anhui,Xuancheng,none,TRUE,FALSE,YRD,17,61,17,Xuancheng,118.7386,30.9742,YRD,敬亭山子站,宣城,安徽
2318A,0,Anhui,Xuancheng,none,TRUE,FALSE,YRD,17,61,17,Xuancheng,118.7175,30.9431,YRD,开发区子站,宣城,安徽
2319A,0,Fujian,Putian,none,FALSE,FALSE,none,24,366,24,Putian,119.0156,25.442,NA,荔城区仓后路,莆田,福建
2320A,0,Fujian,Putian,none,FALSE,FALSE,none,24,366,24,Putian,119.0018,25.4552,NA,莆田市监测站,莆田,福建
2321A,0,Fujian,Putian,none,FALSE,FALSE,none,24,366,24,Putian,119.1117,25.4556,NA,涵江区六中,莆田,福建
2322A,0,Fujian,Putian,none,FALSE,FALSE,none,24,366,24,Putian,119.1015,25.3214,NA,秀屿区政府,莆田,福建
2323A,0,Fujian,Putian,none,FALSE,FALSE,none,24,366,24,Putian,118.981,25.4792,NA,东圳水库,莆田,福建
2324A,0,Fujian,Sanming,none,FALSE,FALSE,none,26,16,26,Sanming,117.6211,26.2625,NA,三钢,三明,福建
2325A,0,Fujian,Sanming,none,FALSE,FALSE,none,26,16,26,Sanming,117.6353,26.2708,NA,三明二中,三明,福建
2326A,0,Fujian,Sanming,none,FALSE,FALSE,none,26,16,26,Sanming,117.6028,26.2378,NA,三元区政府,三明,福建
2327A,0,Fujian,Sanming,none,FALSE,FALSE,none,26,16,26,Sanming,117.7275,26.3108,NA,洋溪,三明,福建
2331A,0,Fujian,Nanping,none,FALSE,FALSE,none,22,88,22,Nanping,118.0966,26.6761,NA,茫荡山,南平,福建
2332A,0,Fujian,Nanping,none,FALSE,FALSE,none,22,88,22,Nanping,118.1694,26.6383,NA,南平市监测站,南平,福建
2333A,0,Fujian,Nanping,none,FALSE,FALSE,none,22,88,22,Nanping,118.1819,26.6514,NA,南平铝业有限公司,南平,福建
2334A,0,Fujian,Nanping,none,FALSE,FALSE,none,22,88,22,Nanping,118.1756,26.6272,NA,南平七中,南平,福建
2335A,0,Fujian,Longyan,none,FALSE,FALSE,none,21,349,21,Longyan,117.0181,25.1174,NA,龙岩师专,龙岩,福建
2336A,0,Fujian,Longyan,none,FALSE,FALSE,none,21,349,21,Longyan,117.0216,25.1035,NA,龙岩市监测站,龙岩,福建
2337A,0,Fujian,Longyan,none,FALSE,FALSE,none,21,349,21,Longyan,117.0256,25.0661,NA,闽西职业技术学院,龙岩,福建
2338A,0,Fujian,Longyan,none,FALSE,FALSE,none,21,349,21,Longyan,117.0151,25.0311,NA,龙岩学院,龙岩,福建
2339A,0,Fujian,Ningde,none,FALSE,FALSE,none,23,66,23,Ningde,119.5001,26.6946,NA,金涵水库,宁德,福建
2340A,0,Fujian,Ningde,none,FALSE,FALSE,none,23,66,23,Ningde,119.5202,26.6607,NA,蕉城区农机局,宁德,福建
2341A,0,Fujian,Ningde,none,FALSE,FALSE,none,23,66,23,Ningde,119.5392,26.6611,NA,宁德市监测站,宁德,福建
2342A,0,Jiangxi,Jingdezhen,none,FALSE,FALSE,none,179,220,179,Jingdezhen,117.3097,29.3864,NA,王岗中学,景德镇,江西
2343A,0,Jiangxi,Jingdezhen,none,FALSE,FALSE,none,179,220,179,Jingdezhen,117.2111,29.2958,NA,老干部活动中心,景德镇,江西
2344A,0,Jiangxi,Jingdezhen,none,FALSE,FALSE,none,179,220,179,Jingdezhen,117.1983,29.2786,NA,兽医站,景德镇,江西
2345A,0,Jiangxi,Jingdezhen,none,FALSE,FALSE,none,179,220,179,Jingdezhen,117.1558,29.2647,NA,台达陶瓷,景德镇,江西
2346A,0,Jiangxi,Jingdezhen,none,FALSE,FALSE,none,179,220,179,Jingdezhen,117.2461,29.2956,NA,陶研所,景德镇,江西
2347A,0,Jiangxi,Pingxiang,none,FALSE,FALSE,none,182,342,182,Pingxiang,114.0944,27.4948,NA,武功山气象站,萍乡,江西
2348A,0,Jiangxi,Pingxiang,none,FALSE,FALSE,none,182,342,182,Pingxiang,113.8381,27.6428,NA,中医院,萍乡,江西
2349A,0,Jiangxi,Pingxiang,none,FALSE,FALSE,none,182,342,182,Pingxiang,113.8447,27.6231,NA,市政府车库,萍乡,江西
2350A,0,Jiangxi,Pingxiang,none,FALSE,FALSE,none,182,342,182,Pingxiang,113.8686,27.6442,NA,市环保局,萍乡,江西
2351A,0,Jiangxi,Pingxiang,none,FALSE,FALSE,none,182,342,182,Pingxiang,113.865,27.6178,NA,安源区政府,萍乡,江西
2352A,0,Jiangxi,Xinyu,none,FALSE,FALSE,none,184,134,184,Xinyu,115.0586,27.7758,NA,北岗,新余,江西
2353A,0,Jiangxi,Xinyu,none,FALSE,FALSE,none,184,134,184,Xinyu,114.9831,27.8344,NA,飞宇,新余,江西
